,Area,fips,Value
1028,"Syracuse, NY (Metropolitan Statistical Area)",36067,104.2752868
1029,"Syracuse, NY (Metropolitan Statistical Area)",36075,104.2752868
1030,"Tallahassee, FL (Metropolitan Statistical Area)",12039,107.1811361
1031,"Tallahassee, FL (Metropolitan Statistical Area)",12065,107.1811361
1032,"Tallahassee, FL (Metropolitan Statistical Area)",12073,107.1811361
1033,"Tallahassee, FL (Metropolitan Statistical Area)",12129,107.1811361
1034,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",12053,99.30486594
1035,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",12057,99.30486594
1036,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",12101,99.30486594
1037,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",12103,99.30486594
1038,"Terre Haute, IN (Metropolitan Statistical Area)",18021,113.8952164
1039,"Terre Haute, IN (Metropolitan Statistical Area)",18153,113.8952164
1040,"Terre Haute, IN (Metropolitan Statistical Area)",18165,113.8952164
1041,"Terre Haute, IN (Metropolitan Statistical Area)",18167,113.8952164
1042,"Texarkana, TX-AR (Metropolitan Statistical Area)",5081,115.4734411
1043,"Texarkana, TX-AR (Metropolitan Statistical Area)",5091,115.4734411
1044,"Texarkana, TX-AR (Metropolitan Statistical Area)",48037,115.4734411
1045,"The Villages, FL (Metropolitan Statistical Area)",12119,109.0512541
1046,"Toledo, OH (Metropolitan Statistical Area)",39051,112.1076233
1047,"Toledo, OH (Metropolitan Statistical Area)",39095,112.1076233
1048,"Toledo, OH (Metropolitan Statistical Area)",39173,112.1076233
1049,"Topeka, KS (Metropolitan Statistical Area)",20085,111.8568233
1050,"Topeka, KS (Metropolitan Statistical Area)",20087,111.8568233
1051,"Topeka, KS (Metropolitan Statistical Area)",20139,111.8568233
1052,"Topeka, KS (Metropolitan Statistical Area)",20177,111.8568233
1053,"Topeka, KS (Metropolitan Statistical Area)",20197,111.8568233
1054,"Trenton, NJ (Metropolitan Statistical Area)",34021,89.28571429
1055,"Tucson, AZ (Metropolitan Statistical Area)",4019,103.0927835
1056,"Tulsa, OK (Metropolitan Statistical Area)",40037,109.8901099
1057,"Tulsa, OK (Metropolitan Statistical Area)",40111,109.8901099
1058,"Tulsa, OK (Metropolitan Statistical Area)",40113,109.8901099
1059,"Tulsa, OK (Metropolitan Statistical Area)",40117,109.8901099
1060,"Tulsa, OK (Metropolitan Statistical Area)",40131,109.8901099
1061,"Tulsa, OK (Metropolitan Statistical Area)",40143,109.8901099
1062,"Tulsa, OK (Metropolitan Statistical Area)",40145,109.8901099
1063,"Tuscaloosa, AL (Metropolitan Statistical Area)",1065,113.507378
1064,"Tuscaloosa, AL (Metropolitan Statistical Area)",1107,113.507378
1065,"Tuscaloosa, AL (Metropolitan Statistical Area)",1125,113.507378
1066,"Tyler, TX (Metropolitan Statistical Area)",48423,106.3829787
1067,"Urban Honolulu, HI (Metropolitan Statistical Area)",15003,80.32128514
1068,"Utica-Rome, NY (Metropolitan Statistical Area)",36043,107.0663812
1069,"Utica-Rome, NY (Metropolitan Statistical Area)",36065,107.0663812
1070,"Valdosta, GA (Metropolitan Statistical Area)",13027,123.3045623
1071,"Valdosta, GA (Metropolitan Statistical Area)",13101,123.3045623
1072,"Valdosta, GA (Metropolitan Statistical Area)",13173,123.3045623
1073,"Valdosta, GA (Metropolitan Statistical Area)",13185,123.3045623
1074,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",6095,86.28127696
1075,"Victoria, TX (Metropolitan Statistical Area)",48175,106.2699256
1076,"Victoria, TX (Metropolitan Statistical Area)",48469,106.2699256
1077,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",34011,99.9000999
1078,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",37053,102.0408163
1079,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",37073,102.0408163
1080,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51073,102.0408163
1081,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51093,102.0408163
1082,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51095,102.0408163
1083,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51115,102.0408163
1084,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51199,102.0408163
1085,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51550,102.0408163
1086,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51650,102.0408163
1087,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51700,102.0408163
1088,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51710,102.0408163
1089,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51735,102.0408163
1090,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51740,102.0408163
1091,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51800,102.0408163
1092,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51810,102.0408163
1093,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",51830,102.0408163
1094,"Visalia-Porterville, CA (Metropolitan Statistical Area)",6107,104.8218029
1095,"Waco, TX (Metropolitan Statistical Area)",48145,109.2896175
1096,"Waco, TX (Metropolitan Statistical Area)",48309,109.2896175
1097,"Walla Walla, WA (Metropolitan Statistical Area)",53013,106.6098081
1098,"Walla Walla, WA (Metropolitan Statistical Area)",53071,106.6098081
1099,"Warner Robins, GA (Metropolitan Statistical Area)",13153,111.7318436
1100,"Warner Robins, GA (Metropolitan Statistical Area)",13225,111.7318436
1101,"Warner Robins, GA (Metropolitan Statistical Area)",13235,111.7318436
1102,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",24021,83.96305626
1103,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",24031,83.96305626
1104,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",11001,83.96305626
1105,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",24009,83.96305626
1106,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",24017,83.96305626
1107,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",24033,83.96305626
1108,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51013,83.96305626
1109,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51043,83.96305626
1110,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51047,83.96305626
1111,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51059,83.96305626
1112,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51061,83.96305626
1113,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51107,83.96305626
1114,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51153,83.96305626
1115,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51157,83.96305626
1116,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51177,83.96305626
1117,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51179,83.96305626
1118,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51187,83.96305626
1119,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51510,83.96305626
1120,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51600,83.96305626
1121,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51610,83.96305626
1122,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51630,83.96305626
1123,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51683,83.96305626
1124,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",51685,83.96305626
1125,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",54037,83.96305626
1126,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",19013,110.1321586
1127,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",19017,110.1321586
1128,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",19075,110.1321586
1129,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",36045,101.7293998
1130,"Wausau, WI (Metropolitan Statistical Area)",55073,109.6491228
1131,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",39081,116.8224299
1132,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",54009,116.8224299
1133,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",54029,116.8224299
1134,"Wenatchee, WA (Metropolitan Statistical Area)",53007,105.374078
1135,"Wenatchee, WA (Metropolitan Statistical Area)",53017,105.374078
1136,"Wheeling, WV-OH (Metropolitan Statistical Area)",39013,115.8748552
1137,"Wheeling, WV-OH (Metropolitan Statistical Area)",54051,115.8748552
1138,"Wheeling, WV-OH (Metropolitan Statistical Area)",54069,115.8748552
1139,"Wichita Falls, TX (Metropolitan Statistical Area)",48009,110.9877913
1140,"Wichita Falls, TX (Metropolitan Statistical Area)",48077,110.9877913
1141,"Wichita Falls, TX (Metropolitan Statistical Area)",48485,110.9877913
1142,"Wichita, KS (Metropolitan Statistical Area)",20015,110.2535832
1143,"Wichita, KS (Metropolitan Statistical Area)",20079,110.2535832
1144,"Wichita, KS (Metropolitan Statistical Area)",20095,110.2535832
1145,"Wichita, KS (Metropolitan Statistical Area)",20173,110.2535832
1146,"Wichita, KS (Metropolitan Statistical Area)",20191,110.2535832
1147,"Williamsport, PA (Metropolitan Statistical Area)",42081,107.5268817
1148,"Wilmington, NC (Metropolitan Statistical Area)",37129,106.3829787
1149,"Wilmington, NC (Metropolitan Statistical Area)",37141,106.3829787
1150,"Winchester, VA-WV (Metropolitan Statistical Area)",51069,109.1703057
1151,"Winchester, VA-WV (Metropolitan Statistical Area)",51840,109.1703057
1152,"Winchester, VA-WV (Metropolitan Statistical Area)",54027,109.1703057
1153,"Winston-Salem, NC (Metropolitan Statistical Area)",37057,111.8568233
1154,"Winston-Salem, NC (Metropolitan Statistical Area)",37059,111.8568233
1155,"Winston-Salem, NC (Metropolitan Statistical Area)",37067,111.8568233
1156,"Winston-Salem, NC (Metropolitan Statistical Area)",37169,111.8568233
1157,"Winston-Salem, NC (Metropolitan Statistical Area)",37197,111.8568233
1158,"Worcester, MA-CT (Metropolitan Statistical Area)",9015,96.61835749
1159,"Worcester, MA-CT (Metropolitan Statistical Area)",25027,96.61835749
1160,"Yakima, WA (Metropolitan Statistical Area)",53077,105.5966209
1161,"York-Hanover, PA (Metropolitan Statistical Area)",42133,103.950104
1162,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",39099,114.0250855
1163,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",39155,114.0250855
1164,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",42085,114.0250855
1165,"Yuba City, CA (Metropolitan Statistical Area)",6101,101.3171226
1166,"Yuba City, CA (Metropolitan Statistical Area)",6115,101.3171226
1167,"Yuma, AZ (Metropolitan Statistical Area)",4027,107.6426265
1168,Alabama (Nonmetropolitan Portion),1031,121.8026797
1171,Alabama (Nonmetropolitan Portion),1029,121.8026797
1172,Alabama (Nonmetropolitan Portion),1045,121.8026797
1173,Alabama (Nonmetropolitan Portion),1057,121.8026797
1174,Alabama (Nonmetropolitan Portion),1059,121.8026797
1175,Alabama (Nonmetropolitan Portion),1035,121.8026797
1176,Alabama (Nonmetropolitan Portion),1053,121.8026797
1179,Alabama (Nonmetropolitan Portion),1005,121.8026797
1181,Alabama (Nonmetropolitan Portion),1037,121.8026797
1182,Alabama (Nonmetropolitan Portion),1039,121.8026797
1183,Alabama (Nonmetropolitan Portion),1041,121.8026797
1184,Alabama (Nonmetropolitan Portion),1043,121.8026797
1185,Alabama (Nonmetropolitan Portion),1017,121.8026797
1186,Alabama (Nonmetropolitan Portion),1047,121.8026797
1187,Alabama (Nonmetropolitan Portion),1049,121.8026797
1189,Alabama (Nonmetropolitan Portion),1025,121.8026797
1190,Alabama (Nonmetropolitan Portion),1027,121.8026797
1191,Alabama (Nonmetropolitan Portion),1109,121.8026797
1192,Alabama (Nonmetropolitan Portion),1111,121.8026797
1196,Alabama (Nonmetropolitan Portion),1119,121.8026797
1197,Alabama (Nonmetropolitan Portion),1121,121.8026797
1198,Alabama (Nonmetropolitan Portion),1123,121.8026797
1199,Alabama (Nonmetropolitan Portion),1019,121.8026797
1201,Alabama (Nonmetropolitan Portion),1023,121.8026797
1202,Alabama (Nonmetropolitan Portion),1131,121.8026797
1203,Alabama (Nonmetropolitan Portion),1133,121.8026797
1207,Alabama (Nonmetropolitan Portion),1087,121.8026797
1208,Alabama (Nonmetropolitan Portion),1063,121.8026797
1214,Alabama (Nonmetropolitan Portion),1129,121.8026797
1218,Alabama (Nonmetropolitan Portion),1091,121.8026797
1219,Alabama (Nonmetropolitan Portion),1093,121.8026797
1220,Alabama (Nonmetropolitan Portion),1095,121.8026797
1222,Alabama (Nonmetropolitan Portion),1099,121.8026797
1226,Alabama (Nonmetropolitan Portion),1013,121.8026797
1229,Alabama (Nonmetropolitan Portion),1105,121.8026797
1230,Alabama (Nonmetropolitan Portion),1071,121.8026797
1232,Alabama (Nonmetropolitan Portion),1011,121.8026797
1234,Alabama (Nonmetropolitan Portion),1075,121.8026797
1235,Alaska (Nonmetropolitan Portion),2016,100.7049345
1236,Alaska (Nonmetropolitan Portion),2013,100.7049345
1238,Alaska (Nonmetropolitan Portion),2180,100.7049345
1239,Alaska (Nonmetropolitan Portion),2290,100.7049345
1240,Alaska (Nonmetropolitan Portion),2050,100.7049345
1242,Alaska (Nonmetropolitan Portion),2122,100.7049345
1243,Alaska (Nonmetropolitan Portion),2130,100.7049345
1244,Alaska (Nonmetropolitan Portion),2164,100.7049345
1245,Alaska (Nonmetropolitan Portion),2060,100.7049345
1246,Alaska (Nonmetropolitan Portion),2068,100.7049345
1247,Alaska (Nonmetropolitan Portion),2070,100.7049345
1248,Alaska (Nonmetropolitan Portion),2150,100.7049345
1249,Alaska (Nonmetropolitan Portion),2240,100.7049345
1250,Alaska (Nonmetropolitan Portion),2261,100.7049345
1251,Alaska (Nonmetropolitan Portion),2270,100.7049345
1252,Alaska (Nonmetropolitan Portion),2280,100.7049345
1253,Alaska (Nonmetropolitan Portion),2282,100.7049345
1254,Alaska (Nonmetropolitan Portion),2185,100.7049345
1255,Alaska (Nonmetropolitan Portion),2188,100.7049345
1256,Alaska (Nonmetropolitan Portion),2201,100.7049345
1257,Alaska (Nonmetropolitan Portion),2220,100.7049345
1258,Alaska (Nonmetropolitan Portion),2232,100.7049345
1260,Alaska (Nonmetropolitan Portion),2100,100.7049345
1261,Alaska (Nonmetropolitan Portion),2110,100.7049345
1263,Arizona (Nonmetropolitan Portion),4007,115.6069364
1264,Arizona (Nonmetropolitan Portion),4009,115.6069364
1267,Arizona (Nonmetropolitan Portion),4001,115.6069364
1268,Arizona (Nonmetropolitan Portion),4012,115.6069364
1271,Arizona (Nonmetropolitan Portion),4011,115.6069364
1275,Arizona (Nonmetropolitan Portion),4017,115.6069364
1276,Arizona (Nonmetropolitan Portion),4023,115.6069364
1277,Arkansas (Nonmetropolitan Portion),5003,119.1895113
1278,Arkansas (Nonmetropolitan Portion),5005,119.1895113
1279,Arkansas (Nonmetropolitan Portion),5001,119.1895113
1281,Arkansas (Nonmetropolitan Portion),5055,119.1895113
1282,Arkansas (Nonmetropolitan Portion),5057,119.1895113
1283,Arkansas (Nonmetropolitan Portion),5075,119.1895113
1284,Arkansas (Nonmetropolitan Portion),5077,119.1895113
1287,Arkansas (Nonmetropolitan Portion),5083,119.1895113
1288,Arkansas (Nonmetropolitan Portion),5059,119.1895113
1289,Arkansas (Nonmetropolitan Portion),5061,119.1895113
1290,Arkansas (Nonmetropolitan Portion),5063,119.1895113
1291,Arkansas (Nonmetropolitan Portion),5065,119.1895113
1292,Arkansas (Nonmetropolitan Portion),5067,119.1895113
1294,Arkansas (Nonmetropolitan Portion),5071,119.1895113
1295,Arkansas (Nonmetropolitan Portion),5073,119.1895113
1296,Arkansas (Nonmetropolitan Portion),5021,119.1895113
1297,Arkansas (Nonmetropolitan Portion),5023,119.1895113
1299,Arkansas (Nonmetropolitan Portion),5027,119.1895113
1300,Arkansas (Nonmetropolitan Portion),5029,119.1895113
1303,Arkansas (Nonmetropolitan Portion),5009,119.1895113
1304,Arkansas (Nonmetropolitan Portion),5011,119.1895113
1305,Arkansas (Nonmetropolitan Portion),5013,119.1895113
1306,Arkansas (Nonmetropolitan Portion),5041,119.1895113
1307,Arkansas (Nonmetropolitan Portion),5043,119.1895113
1309,Arkansas (Nonmetropolitan Portion),5047,119.1895113
1310,Arkansas (Nonmetropolitan Portion),5049,119.1895113
1312,Arkansas (Nonmetropolitan Portion),5135,119.1895113
1313,Arkansas (Nonmetropolitan Portion),5137,119.1895113
1314,Arkansas (Nonmetropolitan Portion),5139,119.1895113
1315,Arkansas (Nonmetropolitan Portion),5141,119.1895113
1317,Arkansas (Nonmetropolitan Portion),5145,119.1895113
1318,Arkansas (Nonmetropolitan Portion),5147,119.1895113
1319,Arkansas (Nonmetropolitan Portion),5149,119.1895113
1320,Arkansas (Nonmetropolitan Portion),5015,119.1895113
1321,Arkansas (Nonmetropolitan Portion),5017,119.1895113
1322,Arkansas (Nonmetropolitan Portion),5019,119.1895113
1323,Arkansas (Nonmetropolitan Portion),5103,119.1895113
1325,Arkansas (Nonmetropolitan Portion),5107,119.1895113
1326,Arkansas (Nonmetropolitan Portion),5109,119.1895113
1328,Arkansas (Nonmetropolitan Portion),5113,119.1895113
1330,Arkansas (Nonmetropolitan Portion),5089,119.1895113
1332,Arkansas (Nonmetropolitan Portion),5093,119.1895113
1333,Arkansas (Nonmetropolitan Portion),5123,119.1895113
1335,Arkansas (Nonmetropolitan Portion),5127,119.1895113
1336,Arkansas (Nonmetropolitan Portion),5129,119.1895113
