state,FIPS,county,value,percent
SC,45049,Hampton County,2359.803922,0.007770532
SC,45051,Horry County,1861.11665,0.008140359
SC,45053,Jasper County,2531.658291,0.011183949
SC,45055,Kershaw County,1677.018634,0.007955573
SC,45057,Lancaster County,2065.145985,0.010544779
SC,45059,Laurens County,1340.046838,0.005198548
SC,45061,Lee County,1380.45977,0.005082307
SC,45063,Lexington County,1815.422613,0.008885818
SC,45065,McCormick County,2474.418605,0.011425503
SC,45067,Marion County,1293.288591,0.004616608
SC,45069,Marlboro County,1148.93617,0.003221044
SC,45071,Newberry County,2295.238095,0.00964234
SC,45073,Oconee County,2184.658298,0.008791381
SC,45075,Orangeburg County,1901.505017,0.007893047
SC,45077,Pickens County,1730.500472,0.007274751
SC,45079,Richland County,2415.275813,0.011698193
SC,45081,Saluda County,1718.803419,0.005703347
SC,45083,Spartanburg County,1927.842466,0.008222675
SC,45085,Sumter County,1818.272841,0.00733196
SC,45087,Union County,1344.285714,0.004590076
SC,45089,Williamsburg County,1564.670659,0.006181543
SC,45091,York County,2141.757322,0.010781277
SD,46003,Aurora County,1750,0.001698177
SD,46005,Beadle County,3550,0.005711726
SD,46007,Bennett County,1800,0.000941817
SD,46009,Bon Homme County,2135,0.00321604
SD,46011,Brookings County,3819.902913,0.009159714
SD,46013,Brown County,4284.274194,0.008466001
SD,46015,Brule County,2388.235294,0.00323782
SD,46017,Buffalo County,0,0
SD,46019,Butte County,3002.12766,0.006405426
SD,46021,Campbell County,1725,0.001762902
SD,46023,Charles Mix County,2316,0.003277241
SD,46025,Clark County,2022.222222,0.001957073
SD,46027,Clay County,3575.362319,0.007912732
SD,46029,Codington County,3540.659341,0.008020981
SD,46031,Corson County,550,0.000231564
SD,46033,Custer County,4093.82716,0.01291408
SD,46035,Davison County,3970.434783,0.008285804
SD,46037,Day County,2761.904762,0.004822362
SD,46039,Deuel County,2977.777778,0.005176093
SD,46041,Dewey County,1766.666667,0.000546939
SD,46043,Douglas County,1800,0.002771091
SD,46045,Edmunds County,3083.333333,0.004726139
SD,46047,Fall River County,3059.52381,0.007818156
SD,46049,Faulk County,2300,0.002020557
SD,46051,Grant County,2324.390244,0.004834471
SD,46053,Gregory County,2472.727273,0.002870531
SD,46055,Haakon County,2420,0.002376277
SD,46057,Hamlin County,3153.846154,0.005171218
SD,46059,Hand County,2360,0.002438268
SD,46061,Hanson County,2617.391304,0.005022736
SD,46063,Harding County,0,0
SD,46065,Hughes County,3537.037037,0.008639876
SD,46067,Hutchinson County,2139.393939,0.003992174
SD,46069,Hyde County,1933.333333,0.001506298
SD,46071,Jackson County,1500,0.000795925
SD,46073,Jerauld County,1720,0.001894607
SD,46075,Jones County,1133.333333,0.001417494
SD,46077,Kingsbury County,2738.095238,0.003834688
SD,46079,Lake County,3551.06383,0.008026663
SD,46081,Lawrence County,4151.111111,0.012308552
SD,46083,Lincoln County,4903.814714,0.014557835
SD,46085,Lyman County,2050,0.001638689
SD,46087,McCook County,2503.333333,0.004597124
SD,46089,McPherson County,1757.142857,0.002460541
SD,46091,Marshall County,3046.153846,0.00312774
SD,46093,Meade County,3612.442396,0.011293046
SD,46095,Mellette County,0,0
SD,46097,Miner County,1600,0.001628471
SD,46099,Minnehaha County,3898.218527,0.010419542
SD,46101,Moody County,2634.482759,0.004925854
SD,46102,Oglala Lakota County,0,0
SD,46103,Pennington County,4273.867229,0.012418848
SD,46105,Perkins County,2216.666667,0.001941889
SD,46107,Potter County,2650,0.002623275
SD,46109,Roberts County,2383.333333,0.003549374
SD,46111,Sanborn County,2325,0.001607161
SD,46115,Spink County,2394.444444,0.002473784
SD,46117,Stanley County,4950,0.010339176
SD,46119,Sully County,2462.5,0.003676539
SD,46121,Todd County,0,0
SD,46123,Tripp County,2346.153846,0.002316098
SD,46125,Turner County,2895.744681,0.006481909
SD,46127,Union County,5545.959596,0.011300464
SD,46129,Walworth County,2821.052632,0.003536787
SD,46135,Yankton County,3647.65625,0.007388254
SD,46137,Ziebach County,0,0
TN,47001,Anderson County,2509.418838,0.007087518
TN,47003,Bedford County,1752.820513,0.003778762
TN,47005,Benton County,1601.587302,0.003781235
TN,47007,Bledsoe County,1302.857143,0.002621277
TN,47009,Blount County,2357.020057,0.007772109
TN,47011,Bradley County,2011.890244,0.006057961
TN,47013,Campbell County,1975.2,0.004106015
TN,47015,Cannon County,1473.333333,0.003373492
TN,47017,Carroll County,1588.541667,0.00322357
TN,47019,Carter County,1919.897959,0.004222828
TN,47021,Cheatham County,2018.241042,0.006183676
TN,47023,Chester County,1453.125,0.003398626
TN,47025,Claiborne County,1688.785047,0.003746973
TN,47027,Clay County,1463.157895,0.002782727
TN,47029,Cocke County,1795.238095,0.003696883
TN,47031,Coffee County,2530.388693,0.006290214
TN,47033,Crockett County,1344.897959,0.002591601
TN,47035,Cumberland County,1574.576271,0.004603769
TN,47037,Davidson County,3774.344828,0.010525457
TN,47039,Decatur County,1229.545455,0.002911169
TN,47041,DeKalb County,1636.363636,0.003380536
TN,47043,Dickson County,1816.29393,0.005143102
TN,47045,Dyer County,1879.459459,0.004845264
TN,47047,Fayette County,1667.54386,0.006223813
TN,47049,Fentress County,1237.288136,0.002913183
TN,47051,Franklin County,2228.780488,0.005242059
TN,47053,Gibson County,1701.818182,0.004152774
TN,47055,Giles County,1741.176471,0.003696554
TN,47057,Grainger County,1679.268293,0.003630697
TN,47059,Greene County,1650.498339,0.004133741
TN,47061,Grundy County,2012.5,0.003169931
TN,47063,Hamblen County,1673.239437,0.003950272
TN,47065,Hamilton County,3102.575897,0.009805404
TN,47067,Hancock County,1436.363636,0.002102881
TN,47069,Hardeman County,1331.632653,0.003619601
TN,47071,Hardin County,1781.081081,0.004412651
TN,47073,Hawkins County,2148.917749,0.004978218
TN,47075,Haywood County,1780.519481,0.004725158
TN,47077,Henderson County,1599.038462,0.003427417
TN,47079,Henry County,1588.356164,0.003698706
TN,47081,Hickman County,1566.666667,0.003061514
TN,47083,Houston County,1673.529412,0.004056636
TN,47085,Humphreys County,1395.348837,0.003158028
TN,47087,Jackson County,1348.484848,0.00277986
TN,47089,Jefferson County,2001.433692,0.005690115
TN,47091,Johnson County,1615.942029,0.004577758
TN,47093,Knox County,2439.062892,0.007066763
TN,47095,Lake County,1233.333333,0.001990799
TN,47097,Lauderdale County,1500,0.003206544
TN,47099,Lawrence County,1491.139241,0.00338549
TN,47101,Lewis County,1460.97561,0.003112998
TN,47103,Lincoln County,1472.282609,0.003931317
TN,47105,Loudon County,2469.354839,0.008005621
TN,47107,McMinn County,1371.244635,0.003297292
TN,47109,McNairy County,1302.173913,0.003020325
TN,47111,Macon County,1501.851852,0.002304586
TN,47113,Madison County,2043.833581,0.006046587
TN,47115,Marion County,1818.705036,0.004598872
TN,47117,Marshall County,1942.857143,0.004243681
TN,47119,Maury County,1934.318555,0.00569508
TN,47121,Meigs County,1524.528302,0.003561605
TN,47123,Monroe County,1888.349515,0.004769664
TN,47125,Montgomery County,2314.100346,0.007051753
TN,47127,Moore County,1577.142857,0.003823324
TN,47129,Morgan County,1633.333333,0.00352382
TN,47131,Obion County,1480.152672,0.003333935
TN,47133,Overton County,1362.666667,0.002927461
TN,47135,Perry County,1366.666667,0.002955073
TN,47137,Pickett County,1590.909091,0.003865225
TN,47139,Polk County,1954.054054,0.004990699
TN,47141,Putnam County,2193.045564,0.005856466
TN,47143,Rhea County,1591.549296,0.003957733
TN,47145,Roane County,2472.521246,0.007240384
TN,47147,Robertson County,2022.644928,0.006880304
TN,47149,Rutherford County,2096.653696,0.007175499
TN,47151,Scott County,1760,0.00339611
TN,47153,Sequatchie County,1805.194805,0.004970712
TN,47155,Sevier County,1673.370577,0.004706612
TN,47157,Shelby County,4011.086862,0.014255196
TN,47159,Smith County,1387.5,0.002969693
TN,47161,Stewart County,1662.711864,0.004034265
TN,47163,Sullivan County,2592.023928,0.00737429
TN,47165,Sumner County,2539.934712,0.009036483
TN,47167,Tipton County,1536.74833,0.005363222
TN,47169,Trousdale County,1733.333333,0.00370078
TN,47171,Unicoi County,1761.111111,0.003941119
TN,47173,Union County,1780.327869,0.003724088
TN,47175,Van Buren County,1468.421053,0.003143414
TN,47177,Warren County,1553.719008,0.002875202
TN,47179,Washington County,2487.851519,0.007201406
TN,47181,Wayne County,1013.157895,0.003450455
TN,47183,Weakley County,1427.04918,0.003091467
TN,47185,White County,1415.555556,0.003042083
TN,47187,Williamson County,3345.24181,0.010616953
TN,47189,Wilson County,2087.77079,0.007566964
TX,48001,Anderson County,3314.655172,0.008488936
TX,48003,Andrews County,3950,0.008726494
TX,48005,Angelina County,4099.530516,0.009884593
TX,48007,Aransas County,5289.361702,0.01428077
TX,48009,Archer County,4090.909091,0.011136041
TX,48011,Armstrong County,2922.222222,0.005340427
TX,48013,Atascosa County,3472.925764,0.007466694
TX,48015,Austin County,4758.052434,0.011983911
TX,48017,Bailey County,4582.352941,0.005863447
TX,48019,Bandera County,4850.26178,0.017089634
TX,48021,Bastrop County,4686.054422,0.015277562
TX,48023,Baylor County,2415.384615,0.004524691
TX,48025,Bee County,2931.192661,0.006200488
TX,48027,Bell County,4324.962631,0.012184052
TX,48029,Bexar County,6137.42487,0.018469996
TX,48031,Blanco County,5423.636364,0.016985827
TX,48033,Borden County,2033.333333,0.002369208
TX,48035,Bosque County,3607.526882,0.008923181
TX,48037,Bowie County,4200,0.010871814
TX,48039,Brazoria County,5611.105291,0.019371217
TX,48041,Brazos County,5817.630264,0.01670383
TX,48043,Brewster County,3708.163265,0.008003876
TX,48045,Briscoe County,1800,0.001798322
TX,48047,Brooks County,2262.5,0.00363133
TX,48049,Brown County,4066.049383,0.00894737
TX,48051,Burleson County,3185.106383,0.007191514
TX,48053,Burnet County,6461.220044,0.021204443
TX,48055,Caldwell County,3954.210526,0.009725692
TX,48057,Calhoun County,3725.301205,0.006113741
TX,48059,Callahan County,2893.939394,0.006843254
TX,48061,Cameron County,4042.542614,0.009265253
TX,48063,Camp County,3343.859649,0.008179169
TX,48065,Carson County,2842.424242,0.00602944
TX,48067,Cass County,2632.624113,0.006532106
TX,48069,Castro County,3300,0.004341248
TX,48071,Chambers County,3845.548654,0.012774082
TX,48073,Cherokee County,3886.222222,0.009543476
TX,48075,Childress County,2444.444444,0.004073207
TX,48077,Clay County,3124.242424,0.008410045
TX,48079,Cochran County,1525,0.001303586
TX,48081,Coke County,2580,0.005707039
TX,48083,Coleman County,3170.833333,0.004885345
TX,48085,Collin County,7159.918855,0.024919099
TX,48087,Collingsworth County,2775,0.004406598
TX,48089,Colorado County,4552.586207,0.009622585
TX,48091,Comal County,5571.477663,0.019546856
TX,48093,Comanche County,3428,0.007200561
TX,48095,Concho County,3600,0.00528281
TX,48097,Cooke County,4519.205298,0.012964634
TX,48099,Coryell County,3396.721311,0.007167225
TX,48101,Cottle County,1300,0.001332172
TX,48103,Crane County,2350,0.003979173
TX,48105,Crockett County,2427.272727,0.002981275
TX,48107,Crosby County,2353.846154,0.003252862
TX,48109,Culberson County,1828.571429,0.003234038
TX,48111,Dallam County,3116.666667,0.003602007
TX,48113,Dallas County,7562.489027,0.017293227
TX,48115,Dawson County,3069.230769,0.004843977
TX,48117,Deaf Smith County,3291.836735,0.005146088
TX,48119,Delta County,3084,0.009232538
TX,48121,Denton County,6531.160413,0.024364603
TX,48123,DeWitt County,3178.26087,0.003815424
TX,48125,Dickens County,1133.333333,0.00111053
TX,48127,Dimmit County,2396.969697,0.003562903
TX,48129,Donley County,1875,0.005298294
TX,48131,Duval County,2137.142857,0.003896828
TX,48133,Eastland County,3197.101449,0.006232748
TX,48135,Ector County,4154.873646,0.008553818
TX,48137,Edwards County,2428.571429,0.003517994
TX,48139,Ellis County,4534.892086,0.017035846
TX,48141,El Paso County,4948.521335,0.015408747
TX,48143,Erath County,3816.037736,0.010361473
TX,48145,Falls County,2956.818182,0.005015633
TX,48147,Fannin County,3290.285714,0.009099788
TX,48149,Fayette County,4186.440678,0.010063751
TX,48151,Fisher County,1950,0.003562666
TX,48153,Floyd County,2394.736842,0.004247256
TX,48155,Foard County,2100,0.003054842
TX,48157,Fort Bend County,8133.361392,0.028907023
TX,48159,Franklin County,3827.868852,0.01190883
TX,48161,Freestone County,3399.038462,0.008700596
TX,48163,Frio County,3052.173913,0.005021405
TX,48165,Gaines County,4171.794872,0.008561446
TX,48167,Galveston County,5965.011223,0.019338417
TX,48169,Garza County,2906.666667,0.004634502
TX,48171,Gillespie County,5646.232877,0.016660806
TX,48173,Glasscock County,2750,0.001004209
TX,48175,Goliad County,3063.157895,0.005773924
TX,48177,Gonzales County,3906.666667,0.005471042
TX,48179,Gray County,3393.877551,0.006861339
TX,48181,Grayson County,4150.572082,0.012026524
TX,48183,Gregg County,4240.066225,0.01158379
TX,48185,Grimes County,3778,0.009867098
TX,48187,Guadalupe County,4552.157115,0.016937453
TX,48189,Hale County,3296.153846,0.006498344
TX,48191,Hall County,1833.333333,0.001966357
TX,48193,Hamilton County,4076.190476,0.009262967
TX,48195,Hansford County,3037.5,0.005258906
TX,48197,Hardeman County,2300,0.002281369
TX,48199,Hardin County,3536.141907,0.010371887
TX,48201,Harris County,7462.01041,0.0186933
TX,48203,Harrison County,3265.771812,0.009580783
TX,48205,Hartley County,3977.142857,0.010465379
TX,48207,Haskell County,2331.25,0.00426052
TX,48209,Hays County,6388.608735,0.024599803
TX,48211,Hemphill County,4156,0.007055356
TX,48213,Henderson County,4237.367304,0.012811287
TX,48215,Hidalgo County,4356.637436,0.01225102
TX,48217,Hill County,3748.484848,0.009048549
TX,48219,Hockley County,3650,0.008140136
TX,48221,Hood County,4377.777778,0.015595148
TX,48223,Hopkins County,3599.470899,0.009570973
TX,48225,Houston County,3058.823529,0.00689178
TX,48227,Howard County,3497.540984,0.005480603
TX,48229,Hudspeth County,3000,0.007856791
TX,48231,Hunt County,4053.873239,0.012109999
TX,48233,Hutchinson County,2971.276596,0.00516717
TX,48235,Irion County,3087.5,0.003361184
TX,48237,Jack County,3962.790698,0.010149079
TX,48239,Jackson County,3188.732394,0.006108221
TX,48241,Jasper County,2948.167539,0.007507469
TX,48243,Jeff Davis County,4369.230769,0.01026234
TX,48245,Jefferson County,4535.912938,0.011950946
TX,48247,Jim Hogg County,3013.333333,0.005544176
TX,48249,Jim Wells County,2959.23913,0.006372752
TX,48251,Johnson County,4187.660863,0.013985153
TX,48253,Jones County,2909.375,0.006654088
TX,48255,Karnes County,3626.785714,0.003543427
TX,48257,Kaufman County,4358.961474,0.017529271
TX,48259,Kendall County,7468.475073,0.022890211
TX,48261,Kenedy County,0,0
TX,48263,Kent County,0,0
TX,48265,Kerr County,5505.714286,0.01718765
TX,48267,Kimble County,3709.090909,0.008552383
TX,48269,King County,0,0
TX,48271,Kinney County,2653.846154,0.005488649
TX,48273,Kleberg County,4303.100775,0.008813377
TX,48275,Knox County,1600,0.002936172
TX,48277,Lamar County,2933.606557,0.007163688
TX,48279,Lamb County,2664.705882,0.004312314
TX,48281,Lampasas County,4426.666667,0.012506304
TX,48283,La Salle County,3865.217391,0.003886951
TX,48285,Lavaca County,3494.117647,0.006042521
TX,48287,Lee County,3900,0.010479401
TX,48289,Leon County,2720.618557,0.006408637
TX,48291,Liberty County,3515.384615,0.008897975
TX,48293,Limestone County,3528.723404,0.007956364
TX,48295,Lipscomb County,2220,0.00369454
TX,48297,Live Oak County,2550.909091,0.004431291
TX,48299,Llano County,6096.129032,0.017093105
TX,48301,Loving County,0,0
TX,48303,Lubbock County,5091.751012,0.014070028
TX,48305,Lynn County,4137.037037,0.009433564
TX,48307,McCulloch County,3009.677419,0.005905362
TX,48309,McLennan County,5037.387699,0.013320461
TX,48311,McMullen County,4766.666667,0.001920417
TX,48313,Madison County,3226.5625,0.008027804
TX,48315,Marion County,2400,0.006681717
TX,48317,Martin County,2648.148148,0.003725084
TX,48319,Mason County,4086.206897,0.012002674
TX,48321,Matagorda County,3744.549763,0.008776743
TX,48323,Maverick County,3434.80663,0.006977655
TX,48325,Medina County,4452.108434,0.013419498
TX,48327,Menard County,3657.142857,0.007295526
TX,48329,Midland County,5772.333549,0.012145594
TX,48331,Milam County,3512.871287,0.007354481
TX,48333,Mills County,3459.090909,0.008160333
TX,48335,Mitchell County,3487.5,0.005783542
TX,48337,Montague County,3166.18705,0.010103306
TX,48339,Montgomery County,7713.889286,0.023956367
TX,48341,Moore County,2790.47619,0.005332399
TX,48343,Morris County,2933.333333,0.005837358
TX,48345,Motley County,0,0
TX,48347,Nacogdoches County,3507.317073,0.008281495
TX,48349,Navarro County,4301.746725,0.00911237
TX,48351,Newton County,2116.363636,0.004976805
TX,48353,Nolan County,3579.032258,0.007224389
TX,48355,Nueces County,4965.030928,0.01393476
TX,48357,Ochiltree County,3878.181818,0.007316596
TX,48359,Oldham County,3269.230769,0.008667986
TX,48361,Orange County,3291.403509,0.008800325
TX,48363,Palo Pinto County,4583.098592,0.011108759
TX,48365,Panola County,2680.263158,0.007498026
TX,48367,Parker County,5517.228226,0.019730212
TX,48369,Parmer County,2678.571429,0.004360034
TX,48371,Pecos County,2718.75,0.004180696
TX,48373,Polk County,3659.589041,0.009106015
TX,48375,Potter County,5029.62298,0.011220016
TX,48377,Presidio County,3260.869565,0.005046359
TX,48379,Rains County,3619.672131,0.010823264
TX,48381,Randall County,4353.016591,0.014643102
TX,48383,Reagan County,2533.333333,0.00275807
TX,48385,Real County,3256.521739,0.01042087
TX,48387,Red River County,2502.380952,0.004947535
TX,48389,Reeves County,1875,0.002764365
TX,48391,Refugio County,3345.945946,0.00618533
TX,48393,Roberts County,2675,0.003966636
TX,48395,Robertson County,3002.247191,0.007889849
TX,48397,Rockwall County,6173.002015,0.024940224
TX,48399,Runnels County,3078.787879,0.004845248
TX,48401,Rusk County,2953.125,0.008020468
TX,48403,Sabine County,2401.886792,0.005316461
TX,48405,San Augustine County,2177.419355,0.00502064
TX,48407,San Jacinto County,3893.918919,0.010851105
TX,48409,San Patricio County,4145.145631,0.010262037
TX,48411,San Saba County,3570,0.006284326
TX,48413,Schleicher County,2536.363636,0.004626098
TX,48415,Scurry County,4123.45679,0.008228607
TX,48417,Shackelford County,4376.190476,0.009778884
TX,48419,Shelby County,2321.875,0.004866323
TX,48421,Sherman County,2960,0.005001098
TX,48423,Smith County,4739.876957,0.014358285
TX,48425,Somervell County,3710.958904,0.011525747
TX,48427,Starr County,2734.871795,0.006850952
TX,48429,Stephens County,3928.947368,0.00976813
TX,48431,Sterling County,3566.666667,0.004317127
TX,48433,Stonewall County,1560,0.002519298
TX,48435,Sutton County,4342.105263,0.007677061
TX,48437,Swisher County,2278.947368,0.003694886
TX,48439,Tarrant County,6173.102815,0.019487332
TX,48441,Taylor County,4137.818182,0.010700271
TX,48443,Terrell County,0,0
TX,48445,Terry County,3064.864865,0.005794317
TX,48447,Throckmorton County,2250,0.002044339
TX,48449,Titus County,3737.593985,0.008134179
TX,48451,Tom Green County,4499.289773,0.010730973
TX,48453,Travis County,8543.640161,0.022836149
TX,48455,Trinity County,3063.934426,0.007813872
TX,48457,Tyler County,2454.216867,0.005729023
TX,48459,Upshur County,3195.689655,0.009350603
TX,48461,Upton County,2136.363636,0.002174899
TX,48463,Uvalde County,3844,0.009139985
TX,48465,Val Verde County,3953.892216,0.007328817
TX,48467,Van Zandt County,3214.106583,0.00950681
TX,48469,Victoria County,5259.481361,0.012418902
TX,48471,Walker County,4251.132686,0.011354629
TX,48473,Waller County,5877.272727,0.018521124
TX,48475,Ward County,1815,0.002347942
TX,48477,Washington County,4823.762376,0.015546125
TX,48479,Webb County,4968.906883,0.013881427
TX,48481,Wharton County,4335.833333,0.010455045
TX,48483,Wheeler County,2217.391304,0.003685237
TX,48485,Wichita County,4724.183976,0.010840526
TX,48487,Wilbarger County,3036.585366,0.005068723
TX,48489,Willacy County,2873.333333,0.005335743
TX,48491,Williamson County,6358.340158,0.02665196
TX,48493,Wilson County,4664.965197,0.015360145
TX,48495,Winkler County,2146.153846,0.002696004
TX,48497,Wise County,3940.36036,0.013419652
TX,48499,Wood County,3263.60424,0.010115558
TX,48501,Yoakum County,2747.222222,0.004540863
TX,48503,Young County,4407.76699,0.010152988
TX,48505,Zapata County,2961.538462,0.006361148
TX,48507,Zavala County,2480.952381,0.0030742
UT,49001,Beaver County,1234.545455,0.00551862
UT,49003,Box Elder County,1665.101721,0.009504914
UT,49005,Cache County,1868.072289,0.009438614
UT,49007,Carbon County,1616.470588,0.006777571
UT,49009,Daggett County,1722.222222,0.007598412
UT,49011,Davis County,2327.413056,0.013212351
UT,49013,Duchesne County,1812.669683,0.009232351
UT,49015,Emery County,1293.333333,0.00621244
UT,49017,Garfield County,1397.619048,0.006448069
UT,49019,Grand County,2099.029126,0.008568009
UT,49021,Iron County,1869.213483,0.010166243
UT,49023,Juab County,1466.115702,0.008066936
UT,49025,Kane County,1964.935065,0.0106374
UT,49027,Millard County,1277.310924,0.006721054
UT,49029,Morgan County,2368.115942,0.012834813
UT,49031,Piute County,1233.333333,0.005688224
UT,49033,Rich County,1320.833333,0.007529512
UT,49035,Salt Lake County,2769.846036,0.013325484
UT,49037,San Juan County,1809.876543,0.007698326
UT,49039,Sanpete County,1664.609053,0.009887123
UT,49041,Sevier County,1530.150754,0.00781234
UT,49043,Summit County,4666.193853,0.01340659
UT,49045,Tooele County,1820.238095,0.010941029
UT,49047,Uintah County,1552.825553,0.00783495
UT,49049,Utah County,2110.347175,0.011172382
UT,49051,Wasatch County,2911.210762,0.014867062
UT,49053,Washington County,2373.360656,0.013566263
UT,49055,Wayne County,1530.434783,0.007984213
UT,49057,Weber County,2150.766773,0.011700847
VT,50001,Addison County,5978.192534,0.028070722
VT,50003,Bennington County,6042.342342,0.025885509
VT,50005,Caledonia County,5047.286822,0.019592237
VT,50007,Chittenden County,6382.175671,0.028480506
VT,50009,Essex County,4481.818182,0.013943228
VT,50011,Franklin County,4232.20339,0.019404152
VT,50013,Grand Isle County,7006.034483,0.03314667
VT,50015,Lamoille County,6496.666667,0.025821347
VT,50017,Orange County,5447.462687,0.024299568
VT,50019,Orleans County,4907.009346,0.0182928
VT,50021,Rutland County,5079.969419,0.021366125
VT,50023,Washington County,5966.707466,0.026265058
VT,50025,Windham County,6140.307102,0.027774932
VT,50027,Windsor County,6897.806452,0.030198967
VA,51001,Accomack County,1949.097473,0.007652078
VA,51003,Albemarle County,4083.055715,0.013857857
VA,51005,Alleghany County,1559.821429,0.005150946
VA,51007,Amelia County,1426.25,0.00748899
VA,51009,Amherst County,1349.491525,0.0060742
VA,51011,Appomattox County,1692.207792,0.008074661
VA,51013,Arlington County,6759.318182,0.018764177
VA,51015,Augusta County,1650.281215,0.007984322
VA,51017,Bath County,2281.25,0.00664065
VA,51019,Bedford County,1826.546147,0.008571735
VA,51021,Bland County,1354.545455,0.003668354
VA,51023,Botetourt County,2227.011494,0.01142221
VA,51025,Brunswick County,1514.285714,0.006178981
VA,51027,Buchanan County,1230.612245,0.001810267
VA,51029,Buckingham County,1503.603604,0.006328058
VA,51031,Campbell County,1322.754491,0.005768789
VA,51033,Caroline County,2041.079812,0.011865707
VA,51035,Carroll County,1703.424658,0.005040382
VA,51036,Charles City County,2289.88764,0.010969728
VA,51037,Charlotte County,1455.555556,0.00495595
VA,51041,Chesterfield County,2796.499117,0.015114846
VA,51043,Clarke County,3203.597122,0.016092806
VA,51045,Craig County,1600,0.006821375
VA,51047,Culpeper County,2395.719844,0.013697675
VA,51049,Cumberland County,1897.701149,0.009272312
VA,51051,Dickenson County,1216.666667,0.001825155
VA,51053,Dinwiddie County,1753.631285,0.009709579
VA,51057,Essex County,2462.307692,0.012104276
VA,51059,Fairfax County,6698.094996,0.024841902
VA,51061,Fauquier County,4225.609756,0.019831277
VA,51063,Floyd County,1748.760331,0.006765982
VA,51065,Fluvanna County,2535.49884,0.015066537
VA,51067,Franklin County,2269.272727,0.010156295
VA,51069,Frederick County,1795.668693,0.009363855
VA,51071,Giles County,1634.821429,0.005239632
VA,51073,Gloucester County,2299.82906,0.012690358
VA,51075,Goochland County,3656.61157,0.012044847
VA,51077,Grayson County,1716.666667,0.005016865
VA,51079,Greene County,2181.021898,0.011886505
VA,51081,Greensville County,1409.52381,0.00621962
VA,51083,Halifax County,1382.478632,0.005077425
VA,51085,Hanover County,2600.65666,0.013892073
VA,51087,Henrico County,2804.60275,0.012779733
VA,51089,Henry County,1150.508475,0.003909206
VA,51091,Highland County,2136.842105,0.008476877
VA,51093,Isle of Wight County,2975.37092,0.016887934
VA,51095,James City County,3458.376289,0.016544649
VA,51097,King and Queen Count,1763.157895,0.008956381
VA,51099,King George County,2027.118644,0.011559814
VA,51101,King William County,2247.810219,0.013390033
VA,51103,Lancaster County,3027.683616,0.014330333
VA,51105,Lee County,1256.521739,0.002988357
VA,51107,Loudoun County,5770.092272,0.024969148
VA,51109,Louisa County,2313.976378,0.012908844
VA,51111,Lunenburg County,1190.540541,0.004518876
VA,51113,Madison County,2524.705882,0.012171363
VA,51115,Mathews County,2557.251908,0.013308702
VA,51117,Mecklenburg County,1660.92437,0.006635089
VA,51119,Middlesex County,2461.744966,0.012143202
VA,51121,Montgomery County,3052.744887,0.013474636
VA,51125,Nelson County,2808.064516,0.012326769
VA,51127,New Kent County,2715.617716,0.01370814
VA,51131,Northampton County,2982.4,0.013068459
VA,51133,Northumberland Count,2672.727273,0.013675466
VA,51135,Nottoway County,1242.592593,0.005261301
VA,51137,Orange County,2446.942446,0.014109368
VA,51139,Page County,2008.866995,0.008740457
VA,51141,Patrick County,1509,0.005042741
VA,51143,Pittsylvania County,1404.989605,0.005552023
VA,51145,Powhatan County,2903.684211,0.016380966
VA,51147,Prince Edward County,1464.052288,0.006439631
VA,51149,Prince George County,2186.283186,0.011145536
VA,51153,Prince William Count,4499.032111,0.024350722
VA,51155,Pulaski County,1723.938224,0.00648564
VA,51157,Rappahannock County,4090.47619,0.01979947
VA,51159,Richmond County,1803.75,0.008821749
VA,51161,Roanoke County,2797.816313,0.014416503
VA,51163,Rockbridge County,2378.423237,0.010582362
VA,51165,Rockingham County,1930.141458,0.008607429
VA,51167,Russell County,1422.857143,0.003416747
VA,51169,Scott County,1576.136364,0.004019812
VA,51171,Shenandoah County,1834.302326,0.009083467
VA,51173,Smyth County,1508.450704,0.00420826
VA,51175,Southampton County,1899.50495,0.010167794
VA,51177,Spotsylvania County,2482.581189,0.014437318
VA,51179,Stafford County,3301.080302,0.018275259
VA,51181,Surry County,2183.146067,0.012209759
VA,51183,Sussex County,1500,0.007462937
VA,51185,Tazewell County,1765.533981,0.004668363
VA,51187,Warren County,2039.130435,0.011506379
VA,51191,Washington County,1938.256659,0.006692293
VA,51193,Westmoreland County,2155.411255,0.01157697
VA,51195,Wise County,1473.049645,0.003547941
VA,51197,Wythe County,1574.719101,0.005083212
VA,51199,York County,2970.612583,0.015094468
VA,51510,Alexandria city,6310.580456,0.019871974
VA,51520,Bristol city,2105.714286,0.007360456
VA,51530,Buena Vista city,2107.317073,0.008537634
VA,51540,Charlottesville city,4329.8,0.011625247
VA,51550,Chesapeake city,3059.781288,0.01811875
VA,51570,Colonial Heights cit,2380.269058,0.012260529
VA,51580,Covington city,1260,0.002857921
VA,51590,Danville city,1592.857143,0.005497982
VA,51595,Emporia city,1803.030303,0.006808637
VA,51600,Fairfax city,5733.269231,0.026561193
VA,51610,Falls Church city,9549.508197,0.032369775
VA,51620,Franklin city,2185.365854,0.010555955
VA,51630,Fredericksburg city,3058.095238,0.011746701
VA,51640,Galax city,2034.285714,0.006282316
VA,51650,Hampton city,2775.735736,0.015235011
VA,51660,Harrisonburg city,1979.742765,0.007786023
VA,51670,Hopewell city,1954.597701,0.008580843
VA,51678,Lexington city,3508.333333,0.015294168
